userId,작성일,평균기온(°C),옷 조합,온도
14,2024-04-17,15.0,"기타 모자, 긴팔 티, 스니커즈/캔버스, 아우터 없음, 카고바지","[15, 20)"
14,2024-04-18,17.3,"반바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 장목양말","[15, 20)"
14,2024-04-19,17.6,"기타 모자, 반팔 셔츠/블라우스, 반팔 티, 스니커즈/캔버스, 아우터 없음, 카고바지","[15, 20)"
14,2024-04-20,14.9,"긴팔 티, 반바지, 아우터 없음, 운동화, 장목양말","[10, 15)"
14,2024-04-21,17.2,"기타 모자, 나일론 팬츠, 바람막이, 반팔 티, 스니커즈/캔버스","[15, 20)"
14,2024-04-22,18.8,"구두/로퍼, 기타 모자, 데님팬츠, 반팔 티, 아우터 없음","[15, 20)"
14,2024-04-23,17.3,"기타 모자, 반바지, 반팔 티, 아우터 없음, 운동화, 장목양말","[15, 20)"
14,2024-04-24,13.2,"기타 모자, 반팔 티, 아우터 없음, 운동화, 카고바지","[10, 15)"
14,2024-04-25,14.4,"기타 모자, 나일론 팬츠, 반팔 티, 스니커즈/캔버스, 집업","[10, 15)"
14,2024-04-26,17.8,"구두/로퍼, 반바지, 반팔 티, 셔츠/블라우스, 아우터 없음, 장목양말","[15, 20)"
14,2024-04-27,18.2,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화","[15, 20)"
